-3.916447287	-4.824395436
-3.729368346	-4.551382869
-3.831848774	-4.199255664
-4.639916649	-4.954902504
-3.665463584	-4.726132716
-3.810565742	-4.785445352
-3.794287048	-4.707148696
-4.473715099	-4.926771613
-5.453097362	-5.046223313
-5.117827519	-4.973013959
-4.456167605	-4.398165043
-3.626871989	-5.052658331
-5.196488899	-4.357423391
-4.146030715	-4.81295701
-4.047257865	-4.255455808
-5.901350768	-4.906131984
-3.932382478	-4.579676678
-5.013676639	-5.428250832
-4.644060442	-4.361508354
-3.40031875	-4.703027732
-5.036051874	-5.096003325
-4.347100275	-4.974556919
-3.645178253	-4.685270606
-4.831777582	-5.092788437
-4.30219313	-4.306647996
-4.840739693	-4.73047843
-4.620012109	-5.116843117
-4.254379833	-4.748517957
-5.111638477	-4.362578858
-4.744601362	-4.338845018
-3.456689078	-5.222843162
-5.37210827	-4.552404624
-4.098908795	-4.662955433
-4.410247495	-4.944401136
-4.968384224	-6.201330869
-4.547222562	-4.66432325
-4.59876843	-4.638338207
-4.341301269	-3.856931839
-3.457698162	-4.863709636
-4.830257489	-4.457226701
-5.07241549	-4.834919364
-3.656347683	-4.414516804
-4.988938047	-4.912337254
-4.744626608	-4.838227561
-4.974503461	-4.275035944
-4.954066441	-4.941384387
-3.880971791	-4.492826597
-3.764892968	-4.516742247
-4.291901107	-4.864268703
-4.118223723	-4.705931356
-5.375405413	-4.869185378
-3.8527126	-4.496553683
-4.743567518	-4.997675167
-3.358184088	-4.784067427
-4.214188512	-4.454511064
-4.481661254	-4.965426985
-3.709377298	-4.543779496
-4.261700307	-5.501959943
-4.699581492	-4.716331403
-4.423791568	-4.784678473
-4.1352611	-5.359537441
-5.053000708	-4.397664271
-4.472528203	-4.622473653
-4.793043394	-5.487638739
-3.362675702	-5.096828227
-5.389927291	-4.85258654
-4.869487617	-4.578778096
-4.198466903	-4.730134065
-4.049103758	-5.201464649
-3.908274288	-4.6369145
-6.028182284	-4.874055922
-4.247455797	-5.203205196
-3.781686989	-5.218006896
-5.250951641	-5.495407482
-4.579693542	-4.622011934
-5.058642656	-4.531380122
-4.18137631	-4.377192252
-5.136867412	-4.778887919
-5.409038847	-5.238088029
-4.47405003	-4.359211443
-5.428459277	-4.432660171
-4.10436107	-5.295782321
-3.474431111	-4.9435575
-4.217700635	-4.760772608
-5.133439543	-4.694841056
-5.695190171	-4.704971761
-4.047001725	-4.534024153
-4.414395053	-4.750682411
-4.218161935	-4.679529177
-5.098644034	-5.66331031
-4.76062767	-5.72499102
-3.825875331	-4.812203686
-3.854517658	-4.875159367
-3.936508373	-5.317519632
-4.53108261	-4.507151699
-4.843899145	-4.664341737
-4.112710913	-5.264450062
-3.986258056	-4.844037474
-3.572966853	-4.848855109
-4.701536805	-5.165267069
-3.918042012	-4.517307694
-4.900168868	-5.371126416
-3.606382341	-4.906967925
-4.914616701	-4.778065196
-3.432277783	-4.432684923
-4.193146228	-4.840206473
-4.625158063	-5.793326498
-5.266474178	-5.471565213
-3.90593478	-5.265487402
-4.836756291	-4.800113376
-4.079695063	-4.609178848
-5.407627665	-5.238643119
-5.034755504	-4.529186896
-3.607738334	-4.781253897
-4.633781228	-5.119934226
-3.965301635	-4.7483558
-4.810763996	-5.165498882
-4.741806429	-4.773707209
-3.922494431	-4.842987269
-5.343457283	-4.632616451
-6.237267115	-4.493962634
-3.883126026	-4.850978788
-4.480933587	-5.139457227
-4.741686715	-5.187366471
-4.689724386	-5.299625277
-3.806804792	-4.741636869
-3.756029905	-4.339023881
-3.688858044	-4.527079361
-3.900492082	-5.14192241
-4.493499637	-5.106002896
-3.900506433	-4.552244778
-4.117260278	-5.302168218
-4.910387781	-4.594187196
-4.513863488	-4.615457036
-3.466124365	-4.73788991
-5.438649673	-5.216302637
-4.03907154	-4.502233114
-3.830625776	-4.964482764
-4.320344651	-4.459355197
-4.133513841	-4.890179741
-3.532625112	-4.568455206
-3.960443315	-5.023038694
-3.752555506	-4.978181211
-3.989177532	-5.031881468
-3.87251995	-5.064486726
-4.847528679	-4.791745605
-4.951977686	-4.834044852
-5.165846836	-5.327406374
-4.603478641	-4.8534156
-5.912528747	-4.959603531
-5.170435834	-5.290885842
-3.661627423	-4.358654147
-5.664872612	-4.670882264
-5.298402696	-4.833552161
-5.094332127	-5.252238722
-6.923167307	-4.26293332
-4.615349387	-5.129342257
-4.531822595	-4.818756752
-3.445279463	-4.634726738
-5.673427192	-4.735511228
-5.838929184	-5.361221368
-4.728079421	-4.58567826
-6.512834874	-6.532034894
-4.745799376	-4.97135741
-3.715830281	-4.655138502
-4.717483686	-4.827380423
-3.280263869	-4.792258889
-3.709590394	-5.436530568
-3.969287756	-5.069315482
-4.377120759	-3.987324535
-4.030384632	-4.772203847
-4.69233859	-4.612499996
-4.240863752	-4.88167967
-5.225639428	-4.414402075
-4.494434923	-4.840386971
-3.825002491	-4.994304357
-4.357790176	-4.780183154
-3.420228821	-4.785651651
-5.369362418	-5.069492894
-5.137247266	-4.904951457
-4.393502102	-5.840917143
-4.82959818	-4.592636717
-4.610154073	-5.118288127
-4.221531376	-5.150600053
-3.647157767	-4.971693982
-5.129610605	-5.529103076
-4.712162389	-4.528933791
-4.034307203	-4.923992165
-4.135277054	-4.842390757
-4.257221393	-4.815138535
-4.990160586	-4.727623963
-4.628615754	-5.750117016
-5.379874427	-5.896729914
-4.598571991	-4.539853127
-4.72739901	-5.022948815
-3.73377531	-5.030948042
-3.766717156	-4.527732747
-6.132367409	-5.702307738
-4.035024399	-3.910608441
-4.303824136	-5.177948172
-4.263794527	-4.679248533
-3.73987188	-4.389817634
-5.536279755	-5.048410069
-4.525613938	-4.670650896
-3.556619152	-5.001543687
-3.598106231	-4.414354154
-4.531865827	-4.261519442
-4.307132522	-4.596553281
-4.658151277	-4.811757765
-4.424908221	-5.237142407
-3.66647815	-5.476367124
-3.86591981	-4.865857275
-3.86926826	-5.299129683
-4.062418214	-4.593592678
-5.164727744	-5.184898211
-4.896593457	-4.999379772
-4.315567796	-4.742476664
-4.047372318	-4.726695744
-3.456375453	-4.575428183
-4.150407944	-4.660280688
-3.657364999	-4.84261115
-3.810285623	-4.569568233
-3.554863761	-4.480162484
-3.672845546	-4.799373791
-3.961927981	-4.800098717
-4.09800297	-4.937804162
-3.968515569	-4.980847795
-3.597520065	-4.345222721
-5.057523777	-6.051096966
-3.192480314	-4.903807395
-5.177246057	-4.097869321
-3.99850649	-5.079043097
-4.657271899	-4.890056412
-3.497149625	-4.79262131
-4.276227319	-5.065163341
-3.913972923	-4.718430038
-5.01919566	-4.949959389
-3.895839502	-5.166309726
-3.830988815	-5.140156523
-4.167071058	-5.188444018
-3.687844361	-5.035925857
-5.171897756	-5.103342438
-3.804974993	-4.930021254
-3.584426248	-5.29937208
-5.353059509	-4.79806481
-3.527487161	-4.780666922
-5.34388061	-4.98645185
-3.768070918	-5.013501344
-5.766000509	-4.567049093
-4.170782198	-4.82777112
-5.760256045	-4.68135191
-4.744391613	-4.388322691
-4.263857966	-4.840192331
-4.280959383	-5.2191892
-5.217063018	-4.961703792
-4.41860351	-4.874976905
-4.257717311	-4.083549286
-4.187735817	-5.316021486
-4.389906135	-3.987820696
-4.623761708	-4.505273353
-3.822776403	-4.568809988
-4.03462624	-4.632563402
-4.321486678	-4.545393629
-4.708612563	-5.505837097
-5.214054565	-4.66629429
-3.588971728	-5.035016593
-5.116851546	-4.978556663
-3.966270848	-4.682109201
-7.058061623	-5.4095149
-3.424924046	-4.925210027
-5.671179715	-4.74919606
-3.945539684	-5.511091436
-4.319905858	-4.3459624
-3.936652277	-4.28610815
-4.159360654	-4.161010236
-4.098750371	-4.964858066
-4.7005739	-5.27232806
-3.69014238	-4.962176298
-4.251398312	-4.832015235
-3.839776709	-5.167858363
-6.099572972	-5.212577781
-5.010765493	-4.965902195
-3.782385639	-4.819667629
-4.226490136	-5.003370966
-3.754758706	-5.846747133
-3.964889418	-4.403031497
-4.302303795	-5.445482142
-3.976436695	-4.782085913
-4.870073649	-4.404806188
-4.586437898	-4.627222675
-3.878332421	-4.695721142
-4.446261745	-4.943849893
-3.671658452	-4.75125352
-3.54788772	-5.052504165
-4.822822217	-4.524805939
-4.186029027	-4.394109803
-5.374251213	-4.369046802
-4.753455812	-4.858031516
-5.386420718	-4.633875533
-5.150167937	-5.584636724
-4.404207676	-5.112679929
-4.370551228	-4.906344836
-3.979065097	-4.972982218
-3.803135089	-4.836848614
-5.239151204	-4.428483888
-4.493164678	-4.2433345
-5.63117496	-4.589710034
-3.884092901	-5.128356502
-3.992880139	-4.682510839
-3.353572281	-5.085736619
-5.217768962	-4.872081988
-4.624014661	-5.223768548
-4.727134371	-4.727485719
-3.474593777	-4.627893977
-3.560787484	-4.389354624
-4.651634345	-5.105988056
-3.973057215	-4.90410586
-5.981195986	-4.409641462
-3.589967824	-4.602420713
-4.180693388	-4.344700442
-4.19117126	-4.739893526
-5.14156788	-5.155347203
-4.47128184	-5.010168079
-4.031197627	-6.036897912
-3.845483474	-5.093330855
-4.562973751	-4.554512187
-3.434354369	-4.78119013
-3.661007392	-4.780044537
-3.926578583	-5.054610209
-4.615216833	-5.438979089
-4.627224175	-5.006675051
-3.845361756	-4.527617419
